,explrtr,year,Qnum2,type,blue,green,red,nir,nirb,re1,re2,re3,swir1,swir2,month
52,ALB,2020,AEG22_07,grassland,443,825,516,4219,3894,1270,3338,3882,2535,1165,9
53,ALB,2020,AEG22_08,grassland,443,825,516,4219,3894,1270,3338,3882,2535,1165,9
54,ALB,2020,AEG22_09,grassland,475,898,558,4352,4238,1312,3427,3976,2591,1199,9
55,ALB,2020,AEG22_10,grassland,475,898,558,4352,4238,1312,3427,3976,2591,1199,9
56,ALB,2020,AEG44_04,grassland,302,608,319,3529,3469,945,2736,3251,1737,773,9
57,ALB,2020,AEG44_05,grassland,277,564,292,3500,3154,944,2707,3216,1723,759,9
58,ALB,2020,AEG44_06,grassland,277,564,292,3500,3154,944,2707,3216,1723,759,9
59,ALB,2020,AEG44_07,grassland,277,564,292,3500,3154,944,2707,3216,1723,759,9
60,ALB,2020,AEG44_08,grassland,277,564,292,3500,3154,944,2707,3216,1723,759,9
61,ALB,2020,AEG07_02,grassland,425.5,675.5,531.5,2954,2781,1028.5,2269.5,2625.5,1978.5,946,9
62,ALB,2020,AEG07_03,grassland,430,686,544,2976,2817,1035,2283,2644,1994,953,9
63,ALB,2020,AEG07_05,grassland,390,656,497,2808,2747,971,2149,2499,1901,900,9
64,ALB,2020,AEG07_07,grassland,389,638,483,2823,2723,975,2173,2523,1921,909,9
65,ALB,2020,AEG07_08,grassland,389,638,483,2823,2723,975,2173,2523,1921,909,9
66,ALB,2020,AEG07_09,grassland,446,707,552,3056,2913,1085,2363,2728,2140,1028,9
67,ALB,2020,AEG07_10,grassland,412,669,509.5,3057,2825.5,1079,2358.5,2724.5,2139.5,1028,9
68,ALB,2020,AEG13_02,grassland,339,610.5,507.5,3228.5,3037.5,1031.5,2407.5,2836,2383,1234,9
69,ALB,2020,AEG13_05,grassland,380,654,582,3074,2900,1068,2313,2710,2385,1278,9
70,ALB,2020,AEG13_06,grassland,380,654,582,3074,2900,1068,2313,2710,2385,1278,9
71,ALB,2020,AEG13_07,grassland,378,646,551,3072,2929,1052,2310,2724,2338,1253,9
72,ALB,2020,AEG13_08,grassland,378,646,551,3072,2929,1052,2310,2724,2338,1253,9
73,ALB,2020,AEG13_09,grassland,356,633,517,3078,2965,1026,2320,2756,2275,1214,9
74,ALB,2020,AEG13_10,grassland,356,633,517,3078,2965,1026,2320,2756,2275,1214,9
75,ALB,2020,AEG15_01,grassland,312,660,393,4053,4004,1044,3045,3737,2074,986,9
76,ALB,2020,AEG15_03,grassland,312.5,658,390.5,4108,3948.5,1054,3090.5,3787.5,2097,995,9
77,ALB,2020,AEG15_05,grassland,313,656,388,4163,3893,1064,3136,3838,2120,1004,9
78,ALB,2020,AEG15_06,grassland,328,645,409,4097,3870,1043,3087,3732,2173,1039,9
79,ALB,2020,AEG15_07,grassland,328,645,409,4097,3870,1043,3087,3732,2173,1039,9
80,ALB,2020,AEG15_08,grassland,325,638,397,4109,3861,1044,3087,3745,2180,1044,9
81,ALB,2020,AEG15_09,grassland,325,638,397,4109,3861,1044,3087,3745,2180,1044,9
82,ALB,2020,AEG15_10,grassland,336,659,422,4196,4024,1067,3152,3828,2216,1060,9
83,ALB,2020,AEG46_01,grassland,445,814,535,3814,3862,1193,3001,3505,2161,1050,9
84,ALB,2020,AEG46_03,grassland,452,779,519,3850,3683,1134,2941,3526,2082,1006,9
85,ALB,2020,AEG46_04,grassland,452,779,519,3850,3683,1134,2941,3526,2082,1006,9
86,ALB,2020,AEG46_05,grassland,445,758,491,3948,3883,1120,2977,3611,2111,1017,9
87,ALB,2020,AEG46_06,grassland,445,758,491,3948,3883,1120,2977,3611,2111,1017,9
88,ALB,2020,AEG46_07,grassland,437.5,741,483.5,3929.5,3929.5,1103,2961,3583,2104,1013.5,9
89,ALB,2020,AEG46_08,grassland,430,724,476,3911,3976,1086,2945,3555,2097,1010,9
90,ALB,2020,AEG46_09,grassland,430,724,476,3911,3976,1086,2945,3555,2097,1010,9
91,ALB,2020,AEG46_10,grassland,408,706,453,3986,3960,1045,3003,3615,2082,983,9
92,ALB,2020,AEG06_03,grassland,424,725,656,3081,2917,1147,2354,2742,2540,1389,9
93,ALB,2020,AEG06_04,grassland,424,725,656,3081,2917,1147,2354,2742,2540,1389,9
94,ALB,2020,AEG06_05,grassland,413,713,621,3129,2958,1161,2392,2788,2555,1392,9
95,ALB,2020,AEG06_06,grassland,413,713,621,3129,2958,1161,2392,2788,2555,1392,9
96,ALB,2020,AEG06_07,grassland,387,693,577,3108,2974,1111,2383,2763,2447,1310,9
97,ALB,2020,AEG06_08,grassland,387,693,577,3108,2974,1111,2383,2763,2447,1310,9
98,ALB,2020,AEG06_09,grassland,354,620,502,2778,2655,984,2124,2476,2124,1125,9
99,ALB,2020,AEG06_10,grassland,354,620,502,2778,2655,984,2124,2476,2124,1125,9
100,ALB,2020,AEG25_05,grassland,412,688,572,3181,3033,1075,2375,2758,2106,1039,9
101,ALB,2020,AEG25_08,grassland,255,495,347,2927,2884,867,2089,2564,1710,846,9
102,ALB,2020,AEG16_03,grassland,434,852,574,3914,3752,1329,3133,3587,2509,1249,9
103,ALB,2020,AEG16_04,grassland,420,851,559,3987,3853,1339,3176,3649,2538,1255,9
104,ALB,2020,AEG16_05,grassland,420,851,559,3987,3853,1339,3176,3649,2538,1255,9
105,ALB,2020,AEG16_06,grassland,416,829,542,3915,3820,1315,3119,3578,2537,1255,9
106,ALB,2020,AEG16_07,grassland,416,829,542,3915,3820,1315,3119,3578,2537,1255,9
107,ALB,2020,AEG16_08,grassland,401,809,554,3873,3660,1305,3092,3537,2536,1256,9
108,ALB,2020,AEG16_09,grassland,401,809,554,3873,3660,1305,3092,3537,2536,1256,9
109,ALB,2020,AEG16_10,grassland,401,809,554,3873,3660,1305,3092,3537,2536,1256,9
110,ALB,2020,AEG17_03,grassland,347.5,743.5,438,4034.5,3934,1148.5,3102.5,3619,2226.5,990.5,9
111,ALB,2020,AEG17_04,grassland,351,753,442,4084,4016,1144,3100,3631,2209,980,9
112,ALB,2020,AEG17_05,grassland,340,741,423,4005,3984,1126,3064,3572,2169,959,9
113,ALB,2020,AEG17_06,grassland,340,741,423,4005,3984,1126,3064,3572,2169,959,9
114,ALB,2020,AEG17_08,grassland,323,702,405,3814,3856,1097,2945,3449,2178,985,9
115,ALB,2020,AEG17_09,grassland,295,615,387,3510,3327,1046,2668,3120,2112,988,9
116,ALB,2020,AEG39_04,grassland,234,595,277,3753,3857,933,2881,3482,1798,780,9
117,ALB,2020,AEG39_05,grassland,317,647,417,3569,3588,1019,2694,3215,2064,995,9
118,ALB,2020,AEG39_07,grassland,264,589,309,3769,3575,956,2896,3474,1895,834,9
119,ALB,2020,AEG39_09,grassland,243,572,274,3527,3676,902,2844,3361,1729,744,9
120,ALB,2020,AEG39_10,grassland,243,572,274,3527,3676,902,2844,3361,1729,744,9
121,ALB,2020,AEG40_02,grassland,325,685,378,3419,3454,993,2701,3159,2053,946,9
122,ALB,2020,AEG40_04,grassland,341,656,413,3474,3343,1055,2720,3174,2196,1033,9
123,ALB,2020,AEG40_05,grassland,379,730,493,3648,3514,1141,2840,3290,2387,1136,9
124,ALB,2020,AEG40_06,grassland,379,730,493,3648,3514,1141,2840,3290,2387,1136,9
125,ALB,2020,AEG40_07,grassland,392,739,534,3645,3454,1159,2827,3277,2428,1167,9
126,ALB,2020,AEG40_08,grassland,392,739,534,3645,3454,1159,2827,3277,2428,1167,9
127,ALB,2020,AEG40_09,grassland,394,732,538,3624.5,3420.5,1162.5,2799.5,3251,2439,1176.5,9
128,ALB,2020,AEG40_10,grassland,396,725,542,3604,3387,1166,2772,3225,2450,1186,9
129,ALB,2020,AEG50_03,grassland,329,733,409,4256,4062,1168,3292,3883,2166,972,9
130,ALB,2020,AEG50_04,grassland,329,733,409,4256,4062,1168,3292,3883,2166,972,9
131,ALB,2020,AEG50_05,grassland,324,712,414,4133,3933,1124,3199,3781,2137,961,9
132,ALB,2020,AEG50_06,grassland,324,712,414,4133,3933,1124,3199,3781,2137,961,9
133,ALB,2020,AEG50_07,grassland,312,694,405,4018,3832,1096,3124,3682,2111,951,9
134,ALB,2020,AEG50_08,grassland,312,694,405,4018,3832,1096,3124,3682,2111,951,9
135,ALB,2020,AEG50_09,grassland,305,678,390,3927,3742,1073,3056,3607,2082,942,9
136,ALB,2020,AEG50_10,grassland,305,678,390,3927,3742,1073,3056,3607,2082,942,9
137,ALB,2020,AEG12_01,grassland,381,643.5,529.5,2927.5,2750.5,1015,2202,2574,2084.5,1087.5,9
138,ALB,2020,AEG12_04,grassland,382,639,529,2913,2763,999,2191,2568,2069,1088,9
139,ALB,2020,AEG12_05,grassland,382,639,529,2913,2763,999,2191,2568,2069,1088,9
140,ALB,2020,AEG12_07,grassland,382,639,529,2913,2763,999,2191,2568,2069,1088,9
141,ALB,2020,AEG12_09,grassland,384,642,528,2904,2759,999,2192,2561,2075,1095,9
142,ALB,2020,AEG14_02,grassland,487,812,723,3203,2924.5,1319,2401.5,2750.5,2701.5,1478,9
143,ALB,2020,AEG14_03,grassland,489,817,729,3234,2923,1331,2419,2772,2738,1502,9
144,ALB,2020,AEG14_04,grassland,489,817,729,3234,2923,1331,2419,2772,2738,1502,9
145,ALB,2020,AEG14_05,grassland,517,859,779,3499,3251,1406,2606,2992,3031,1659,9
146,ALB,2020,AEG14_06,grassland,517,859,779,3499,3251,1406,2606,2992,3031,1659,9
147,ALB,2020,AEG14_08,grassland,510,826,748,3360,2957,1367,2483,2851,2773,1528,9
148,ALB,2020,AEG14_09,grassland,494,844,743,3401,3021,1380,2519,2901,2769,1521,9
149,ALB,2020,AEG14_10,grassland,494,844,743,3401,3021,1380,2519,2901,2769,1521,9
150,ALB,2020,AEG19_02,grassland,307,688,362,4970,4831,1082,3723,4585,2189,947,9
151,ALB,2020,AEG19_03,grassland,321,703,349,4850,4742,1065,3653,4474,2184,940,9
152,ALB,2020,AEG19_04,grassland,321,703,349,4850,4742,1065,3653,4474,2184,940,9
153,ALB,2020,AEG19_05,grassland,319,694,349,4759,4683,1052,3575,4385,2167,937,9
154,ALB,2020,AEG19_06,grassland,319,694,349,4759,4683,1052,3575,4385,2167,937,9
155,ALB,2020,AEG19_07,grassland,309,673,350,4639,4495,1041,3477,4258,2159,939,9
156,ALB,2020,AEG19_08,grassland,309,673,350,4639,4495,1041,3477,4258,2159,939,9
157,ALB,2020,AEG19_09,grassland,303,661.5,352,4577.5,4402.5,1033,3429.5,4196.5,2155,941.5,9
158,ALB,2020,AEG03_03,grassland,287,626,386,3556,3434,1019,2726,3187,2011,939,9
159,ALB,2020,AEG03_05,grassland,318,655,413,3670,3590,1059,2834,3309,2058,975,9
160,ALB,2020,AEG03_06,grassland,318,655,413,3670,3590,1059,2834,3309,2058,975,9
161,ALB,2020,AEG03_07,grassland,354,645,429,3207,3228,1000,2475,2906,1818,910,9
162,ALB,2020,AEG03_08,grassland,354,645,429,3207,3228,1000,2475,2906,1818,910,9
163,ALB,2020,AEG03_10,grassland,409,713,584,2963,2856,1038,2311,2711,1779,958,9
164,ALB,2020,AEG31_01,grassland,464,860,607,3979,3810,1335,3097,3537,2729,1357,9
165,ALB,2020,AEG31_09,grassland,423,779,586,3764,3501,1276,2917,3353,2599,1289,9
166,ALB,2020,AEG35_01,grassland,293,629,345,4425,4269,963,3324,4138,2069,917,9
167,ALB,2020,AEG35_03,grassland,296,623,345,4408,4348,969,3324,4136,2063,918,9
168,ALB,2020,AEG35_05,grassland,296,623,329,4429,4393,967,3333,4155,2058,910,9
169,ALB,2020,AEG35_06,grassland,296,623,329,4429,4393,967,3333,4155,2058,910,9
170,ALB,2020,AEG35_07,grassland,291,611,326,4363,4355,970,3278,4065,2098,929,9
171,ALB,2020,AEG35_08,grassland,291,611,326,4363,4355,970,3278,4065,2098,929,9
172,ALB,2020,AEG35_09,grassland,293,616,332,4378,4333,971,3285.5,4082,2103,931,9
173,ALB,2020,AEG35_10,grassland,295,621,338,4393,4311,972,3293,4099,2108,933,9
174,ALB,2020,AEG45_03,grassland,355,735,432,4127,4064,1156,3233,3796,2214,1054,9
175,ALB,2020,AEG45_05,grassland,381,766,484,4033,3901,1225,3157,3674,2288,1094,9
176,ALB,2020,AEG45_06,grassland,380,783,505,3984,3755,1220,3112,3613,2292,1098,9
177,ALB,2020,AEG45_07,grassland,380,783,505,3984,3755,1220,3112,3613,2292,1098,9
178,ALB,2020,AEG45_08,grassland,364,748,491,3867,3694,1195,3010,3487,2282,1102,9
179,ALB,2020,AEG45_09,grassland,364,748,491,3867,3694,1195,3010,3487,2282,1102,9
180,ALB,2020,AEG45_10,grassland,348,718,463,3806,3592,1195,2963,3427,2295,1113,9
181,ALB,2020,AEG08_01,grassland,444,798,581,3861,3703,1237,2946,3474,2533,1183,9
182,ALB,2020,AEG08_04,grassland,446,790,590,3838,3684,1241,2932,3446,2520,1176,9
183,ALB,2020,AEG08_10,grassland,471,819,610,3845,3682,1249,2936,3448,2436,1142,9
184,ALB,2020,AEG27_03,grassland,525,869,779,3603,3417,1382,2801,3226,2792,1430,9
185,ALB,2020,AEG27_04,grassland,533,896,787,3697,3539,1356,2873,3320,2654,1320,9
186,ALB,2020,AEG27_06,grassland,522,875,736,3704,3573,1325,2887,3331,2583,1273,9
187,ALB,2020,AEG27_07,grassland,522,875,736,3704,3573,1325,2887,3331,2583,1273,9
188,ALB,2020,AEG27_08,grassland,485,826,659,3715,3599,1265,2898,3363,2485,1208,9
189,ALB,2020,AEG27_09,grassland,485,826,659,3715,3599,1265,2898,3363,2485,1208,9
190,ALB,2020,AEG28_03,grassland,425,740,631,3674,3442,1282,2786,3242,2668,1279,9
191,ALB,2020,AEG28_05,grassland,469,784,661,3706,3495,1324,2829,3292,2688,1299,9
192,ALB,2020,AEG28_07,grassland,446,733,624,3270,3085,1193,2520,2921,2342,1146,9
193,ALB,2020,AEG28_08,grassland,436,734,597,3252,3094,1179,2517,2909,2323,1136,9
194,ALB,2020,AEG28_10,grassland,442.5,732,587.5,3237.5,3101.5,1167.5,2511,2897.5,2304.5,1119.5,9
195,ALB,2020,AEG33_01,grassland,437,743,670,3478,3274,1238,2561,3018,2544,1243,9
196,ALB,2020,AEG01_03,grassland,308,628,384,3740,3624,967,2894,3432,2119,990,9
197,ALB,2020,AEG01_04,grassland,308,628,384,3740,3624,967,2894,3432,2119,990,9
198,ALB,2020,AEG01_05,grassland,317,641,386,3773,3703,982,2946,3470,2109,989,9
199,ALB,2020,AEG01_06,grassland,317,641,386,3773,3703,982,2946,3470,2109,989,9
200,ALB,2020,AEG01_09,grassland,336.5,672,425.5,3764.5,3607,1000.5,2957,3466.5,2135,1015.5,9
201,ALB,2020,AEG01_10,grassland,341,681,432,3764,3572,1003,2948,3461,2152,1024,9
202,ALB,2020,AEG11_03,grassland,376,748,462,4182,4150,1158,3165,3735,2253,1102,9
203,ALB,2020,AEG11_04,grassland,376,748,462,4182,4150,1158,3165,3735,2253,1102,9
204,ALB,2020,AEG11_05,grassland,382,748,485,4260,4029,1193,3205,3798,2384,1173,9
205,ALB,2020,AEG11_06,grassland,382,748,485,4260,4029,1193,3205,3798,2384,1173,9
206,ALB,2020,AEG11_09,grassland,386,735,483,4240,4044,1205,3198,3873,2344,1162,9
207,ALB,2020,AEG18_03,grassland,322,679,334,4427,4275,1049,3502,4161,2122,933,9
208,ALB,2020,AEG18_04,grassland,322,679,334,4427,4275,1049,3502,4161,2122,933,9
209,ALB,2020,AEG18_05,grassland,313,681,333,4437,4279,1056,3511,4170,2123,933,9
210,ALB,2020,AEG18_06,grassland,313,681,333,4437,4279,1056,3511,4170,2123,933,9
211,ALB,2020,AEG18_07,grassland,313,689,332,4411,4261,1073,3496,4134,2135,938,9
212,ALB,2020,AEG18_08,grassland,313,689,332,4411,4261,1073,3496,4134,2135,938,9
213,ALB,2020,AEG18_09,grassland,324,701,346,4343,4208,1081,3447,4056,2138,946,9
214,ALB,2020,AEG18_10,grassland,324,701,346,4343,4208,1081,3447,4056,2138,946,9
215,ALB,2020,AEG02_03,grassland,281,499,361,3982,3347,952,2740,3510,2058,983,9
216,ALB,2020,AEG02_06,grassland,322,566,419,4067,3684,983,2791,3585,2100,1018,9
217,ALB,2020,AEG02_07,grassland,332,583,449,4046,3749,1004,2810,3620,2143,1047,9
218,ALB,2020,AEG21_05,grassland,294,665,337,4390,4357,1017,3483,4138,2199,1007,9
219,ALB,2020,AEG21_08,grassland,304,668,336,4396,4343,1021,3487,4126,2189,999,9
220,ALB,2020,AEG21_09,grassland,304,659,342,4401,4292,1022,3482,4111,2175,991,9
221,ALB,2020,AEG21_10,grassland,304,659,342,4401,4292,1022,3482,4111,2175,991,9
222,ALB,2020,AEG23_01,grassland,360,688,472,3457,3303,1089,2697,3143,2433,1227,9
223,ALB,2020,AEG23_03,grassland,356,682,469,3471,3346,1056,2688,3141,2419,1185,9
224,ALB,2020,AEG23_04,grassland,356,682,469,3471,3346,1056,2688,3141,2419,1185,9
225,ALB,2020,AEG24_01,grassland,400,735,572,3675,3499,1215,2792,3277,2461,1231,9
226,ALB,2020,AEG24_03,grassland,399,749,570,3708,3523,1213,2815,3317,2451,1223,9
227,ALB,2020,AEG24_06,grassland,399,741,555,3798,3633,1231,2903,3384,2468,1224,9
228,ALB,2020,AEG24_09,grassland,379,725,527,3713.5,3536,1196,2843,3313.5,2419,1201,9
229,ALB,2020,AEG24_10,grassland,376,722,520,3635,3486,1168,2785,3245,2383,1183,9
230,ALB,2020,AEG30_03,grassland,400,721,528,3766,3554,1174,2897,3431,2334,1172,9
231,ALB,2020,AEG30_06,grassland,365,685,474,3767,3576,1140,2891,3413,2275,1127,9
232,ALB,2020,AEG30_09,grassland,333,649,410,3866.5,3641,1049,2952,3505.5,2079.5,992.5,9
233,ALB,2020,AEG36_03,grassland,256,586,317,3839,3552,973,2916,3476,1956,854,9
234,ALB,2020,AEG36_04,grassland,256,586,317,3839,3552,973,2916,3476,1956,854,9
235,ALB,2020,AEG36_05,grassland,257,583,308,3860,3677,970,2933,3490,1947,851,9
236,ALB,2020,AEG36_07,grassland,257,585,303,3983,3755,980,3045,3626,1959,851,9
237,ALB,2020,AEG36_08,grassland,257,585,303,3983,3755,980,3045,3626,1959,851,9
238,ALB,2020,AEG36_09,grassland,265,590,301,4056,3832,984,3104,3711,1976,855,9
239,ALB,2020,AEG38_02,grassland,358,669,510,3362,3155,1097,2557,2998,2247,1157,9
240,ALB,2020,AEG38_03,grassland,391,686,597,3141,2926,1129,2330,2715,2414,1286,9
241,ALB,2020,AEG38_04,grassland,391,686,597,3141,2926,1129,2330,2715,2414,1286,9
242,ALB,2020,AEG38_05,grassland,391,686,597,3141,2926,1129,2330,2715,2414,1286,9
243,ALB,2020,AEG38_06,grassland,391,686,597,3141,2926,1129,2330,2715,2414,1286,9
244,ALB,2020,AEG38_07,grassland,324,605,468,3343,3187,1010,2526,2979,2150,1071,9
245,ALB,2020,AEG38_08,grassland,324,605,468,3343,3187,1010,2526,2979,2150,1071,9
246,ALB,2020,AEG38_09,grassland,296,570,407,3434,3263,951,2564,3050,2084,1015,9
247,ALB,2020,AEG38_10,grassland,296,570,407,3434,3263,951,2564,3050,2084,1015,9
248,ALB,2020,AEG43_03,grassland,437,808,691,3579,3464,1296,2682,3178,2593,1375,9
249,ALB,2020,AEG43_05,grassland,415,750,635,3545,3372,1240,2687,3153,2530,1344,9
250,ALB,2020,AEG43_06,grassland,415,750,635,3545,3372,1240,2687,3153,2530,1344,9
251,ALB,2020,AEG43_07,grassland,445,790,681,3500,3407,1225,2598,3061,2519,1344,9
252,ALB,2020,AEG43_08,grassland,445,790,681,3500,3407,1225,2598,3061,2519,1344,9
253,ALB,2020,AEG43_09,grassland,445.5,784,683.5,3468.5,3322,1252.5,2591,3028,2545.5,1363.5,9
254,ALB,2020,AEG43_10,grassland,446,778,686,3437,3237,1280,2584,2995,2572,1383,9
255,ALB,2020,AEG05_02,grassland,375,666,431,3354,3433,1024,2610,3088,2039,1012,9
256,ALB,2020,AEG05_03,grassland,367,665,428,3482,3454,1015,2698,3208,2054,997,9
257,ALB,2020,AEG05_04,grassland,367,665,428,3482,3454,1015,2698,3208,2054,997,9
258,ALB,2020,AEG05_05,grassland,367,667,430,3557,3487,1008,2750,3291,2070,989,9
259,ALB,2020,AEG05_06,grassland,367,667,430,3557,3487,1008,2750,3291,2070,989,9
260,ALB,2020,AEG05_09,grassland,366,680.5,432,3656,3581.5,1019.5,2811,3381.5,2111,993.5,9
261,ALB,2020,AEG49_01,grassland,345,598,445,3321,3119,980,2472,2945,1943,873,9
262,ALB,2020,AEG20_01,grassland,463,955,663,4228,4258,1423,3299,3805,2483,1239,9
263,ALB,2020,AEG20_05,grassland,426,861,582,4142,3905,1363,3231,3752,2474,1214,9
264,ALB,2020,AEG20_08,grassland,427,869,550,4495,4107,1327,3486,4089,2485,1166,9
265,ALB,2020,AEG09_02,grassland,435,740,631,3247,3127,1174,2484,2864,2574,1282,9
266,ALB,2020,AEG09_04,grassland,448,761,643,3302,3142,1208,2525,2911,2627,1315,9
267,ALB,2020,AEG09_05,grassland,448,761,643,3302,3142,1208,2525,2911,2627,1315,9
268,ALB,2020,AEG09_06,grassland,445,747,643,3219,3085,1177,2458,2838,2578,1297,9
269,ALB,2020,AEG09_07,grassland,445,747,643,3219,3085,1177,2458,2838,2578,1297,9
270,ALB,2020,AEG09_08,grassland,408,690,603,3078,2935,1132,2346,2708,2521,1279,9
271,ALB,2020,AEG09_10,grassland,355,612,539,2991,2730,1093,2268,2616,2490,1265,9
272,ALB,2020,AEG26_02,grassland,497,806,731,3337,3167,1242,2556,2951,2600,1323,9
273,ALB,2020,AEG26_05,grassland,456,790,659,3346,3248,1202,2587,2987,2506,1248,9
274,ALB,2020,AEG26_06,grassland,456,790,659,3346,3248,1202,2587,2987,2506,1248,9
275,ALB,2020,AEG26_08,grassland,426,724,610,3361,3282,1181,2574,2985,2457,1215,9
276,ALB,2020,AEG26_09,grassland,398.5,690.5,572.5,3334,3196,1172.5,2553,2950,2440,1209,9
277,ALB,2020,AEG26_10,grassland,371,657,535,3307,3110,1164,2532,2915,2423,1203,9
278,ALB,2020,AEG47_04,grassland,503,828,691,3249,3040,1249,2502,2854,2582,1341,9
279,ALB,2020,AEG47_06,grassland,516,849,710,3259,3074,1255,2527,2883,2570,1340,9
280,ALB,2020,AEG47_09,grassland,535.5,851.5,738.5,3131.5,2940.5,1241,2428,2774.5,2568,1362.5,9
281,ALB,2020,AEG42_01,grassland,236,450,296,2643,2197,794,1982,2312,1475,710,9
282,ALB,2020,AEG48_07,grassland,496,770,704,2850,2677,1263,2215,2504,2590,1441,9
