"","explrtr","year","Qnum2","type","blue","green","red","nir","nirb","re1","re2","re3","swir1","swir2","month"
"301","HAI","2021","HEG50_04","grassland",310,643,448,3301,3066,1101,2478,2894,1962,924,"09"
"302","HAI","2021","HEG50_05","grassland",309,647.5,437,3334,3117.5,1107.5,2511.5,2929.5,1977,930.5,"09"
"303","HAI","2021","HEG50_06","grassland",308,652,426,3367,3169,1114,2545,2965,1992,937,"09"
"304","HAI","2021","HEG50_07","grassland",308,652,426,3367,3169,1114,2545,2965,1992,937,"09"
"305","HAI","2021","HEG50_08","grassland",315,675,453,3391,3264,1136,2577,3003,2015,955,"09"
"306","HAI","2021","HEG50_09","grassland",315,675,453,3391,3264,1136,2577,3003,2015,955,"09"
"307","HAI","2021","HEG50_10","grassland",325,694,469,3387,3313,1149,2580,3003,2019,958,"09"
"308","HAI","2021","HEG07_03","grassland",345,758,425,4362,4244,1304,3546,4036,2358,1080,"09"
"309","HAI","2021","HEG07_04","grassland",345,758,425,4362,4244,1304,3546,4036,2358,1080,"09"
"310","HAI","2021","HEG07_05","grassland",353,763,422,4245,4060,1297,3476,3946,2320,1066,"09"
"311","HAI","2021","HEG07_09","grassland",354,732,428.5,4048,3886.5,1259.5,3316,3758.5,2274,1056,"09"
"312","HAI","2021","HEG07_10","grassland",349,717,433,3949,3797,1236,3225,3658,2243,1047,"09"
"313","HAI","2021","HEG09_10","grassland",369,703,514,3643,3457,1169,2713,3226,2032,986,"09"
"314","HAI","2021","HEG24_03","grassland",266,672,254,4840,4633,1080,3766,4516,1952,804,"09"
"315","HAI","2021","HEG24_05","grassland",268.5,684,258,4820,4719.5,1080,3762,4506.5,1959,811.5,"09"
"316","HAI","2021","HEG24_09","grassland",282,698,271,4789,4831,1080,3778,4515,1982,834,"09"
"317","HAI","2021","HEG11_02","grassland",317,674,466,3313,3211,1182,2605,2975,2260,1135,"09"
"318","HAI","2021","HEG11_04","grassland",338,684,491,3341,3186,1180,2631,3013,2241,1119,"09"
"319","HAI","2021","HEG11_10","grassland",317,654,477,3237,2985,1147,2525,2887,2220,1118,"09"
"320","HAI","2021","HEG13_04","grassland",367,744,517,3734,3533,1196,2915,3371,2179,1048,"09"
"321","HAI","2021","HEG13_06","grassland",372,731,513,3629,3442,1187,2842,3292,2195,1066,"09"
"322","HAI","2021","HEG13_08","grassland",366,725,518,3565,3389,1196,2799,3242,2221,1093,"09"
"323","HAI","2021","HEG13_10","grassland",362,723,526,3538,3365,1196,2774,3219,2226,1102,"09"
"324","HAI","2021","HEG14_03","grassland",444,788,673,3378,3162,1337,2577,2974,2745,1464,"09"
"325","HAI","2021","HEG14_04","grassland",444,788,673,3378,3162,1337,2577,2974,2745,1464,"09"
"326","HAI","2021","HEG14_05","grassland",443,792,678,3342,3131,1344,2544,2932,2776,1487,"09"
"327","HAI","2021","HEG14_06","grassland",443,792,678,3342,3131,1344,2544,2932,2776,1487,"09"
"328","HAI","2021","HEG14_07","grassland",443,783,685,3339,3110,1349,2533,2925,2765,1478,"09"
"329","HAI","2021","HEG14_08","grassland",443,783,685,3339,3110,1349,2533,2925,2765,1478,"09"
"330","HAI","2021","HEG14_09","grassland",429,780,674,3388,3126,1348,2553,2958,2707,1438,"09"
"331","HAI","2021","HEG14_10","grassland",429,780,674,3388,3126,1348,2553,2958,2707,1438,"09"
"332","HAI","2021","HEG33_05","grassland",276,620,320,3784,3729,996,2898,3451,1952,864,"09"
"333","HAI","2021","HEG33_06","grassland",276,620,320,3784,3729,996,2898,3451,1952,864,"09"
"334","HAI","2021","HEG33_10","grassland",281,624,347,3769,3554,1016,2897,3428,1972,882,"09"
"335","HAI","2021","HEG39_01","grassland",281,699,264,4990,5143,1048,3784,4629,1861,767,"09"
"336","HAI","2021","HEG39_03","grassland",272,695,265,4522,4989,982,3440,4170,1686,695,"09"
"337","HAI","2021","HEG39_04","grassland",252.5,636.5,256.5,4414,4492.5,982.5,3368.5,4074,1662,692,"09"
"338","HAI","2021","HEG39_05","grassland",233,578,248,4306,3996,983,3297,3978,1638,689,"09"
"339","HAI","2021","HEG39_06","grassland",233,578,248,4306,3996,983,3297,3978,1638,689,"09"
"340","HAI","2021","HEG39_07","grassland",264,642,266,4331,4244,1037,3363,4032,1760,764,"09"
"341","HAI","2021","HEG39_08","grassland",264,642,266,4331,4244,1037,3363,4032,1760,764,"09"
"342","HAI","2021","HEG39_09","grassland",254,653,283,4510,4353,1103,3505,4166,1855,809,"09"
"343","HAI","2021","HEG39_10","grassland",254,653,283,4510,4353,1103,3505,4166,1855,809,"09"
"344","HAI","2021","HEG27_01","grassland",385.5,746,497,3369.5,3276.5,1136.5,2645,3063.5,2143.5,1058,"09"
"345","HAI","2021","HEG26_01","grassland",329.5,703.5,459.5,3442.5,3214.5,1176.5,2632,3042,2043,978.5,"09"
"346","HAI","2021","HEG26_10","grassland",325,691.5,434.5,3373.5,3125,1152.5,2605.5,2996,1939.5,910.5,"09"
"347","HAI","2021","HEG49_02","grassland",294,655,390,3709,3555,1119,2819,3310,1939,903,"09"
"348","HAI","2021","HEG25_01","grassland",341,752,482,3761,3898,1266,2972,3451,2341,1239,"09"
"349","HAI","2021","HEG34_01","grassland",336,760,378,3972,3985,1222,3176,3649,1931,889,"09"
"350","HAI","2021","HEG34_10","grassland",316,718,373,3933,3698,1172,3148,3626,1800,800,"09"
"351","HAI","2021","HEG37_01","grassland",346,722,465,3860,3706,1173,3017,3514,2337,1062,"09"
"352","HAI","2021","HEG38_01","grassland",313,755,348,4286,4165,1190,3444,3970,2209,978,"09"
"353","HAI","2021","HEG38_08","grassland",342,774,381,4336,4045,1213,3457,3996,2252,994,"09"
"354","HAI","2021","HEG38_09","grassland",339,778,398,4310,4172,1230,3399,3955,2329,1050,"09"
"355","HAI","2021","HEG38_10","grassland",339,778,398,4310,4172,1230,3399,3955,2329,1050,"09"
"356","HAI","2021","HEG40_01","grassland",325,776,370,4396,4165,1185,3425,3981,2185,961,"09"
"357","HAI","2021","HEG40_10","grassland",306,692,343,4253,4125,1142,3350,3876,2138,938,"09"
"358","HAI","2021","HEG41_01","grassland",328,701,412,3815,3766,1153,2921,3438,2089,990,"09"
"359","HAI","2021","HEG45_02","grassland",461,813,715,3414,3200,1359,2625,3021,2504,1296,"09"
"360","HAI","2021","HEG05_01","grassland",277,626,340,3749,3616,1027,2925,3424,1838,806,"09"
"361","HAI","2021","HEG06_01","grassland",278,678,307,4408,4273,1109,3484,4091,1844,813,"09"
"362","HAI","2021","HEG06_10","grassland",320,705,382,4057,3802,1182,3217,3718,1989,881,"09"
"363","HAI","2021","HEG08_01","grassland",432,705,678,2738,2566,1191,2121,2411,2457,1399,"09"
"364","HAI","2021","HEG08_03","grassland",439,715,659,2721,2567,1185,2114,2392,2455,1399,"09"
"365","HAI","2021","HEG08_07","grassland",429,714,655,2711,2566,1196,2131,2399,2484,1420,"09"
"366","HAI","2021","HEG08_08","grassland",429,714,655,2711,2566,1196,2131,2399,2484,1420,"09"
"367","HAI","2021","HEG08_09","grassland",424,715,651.5,2693.5,2545,1194.5,2117.5,2380,2480.5,1418,"09"
"368","HAI","2021","HEG08_10","grassland",419,716,648,2676,2524,1193,2104,2361,2477,1416,"09"
"369","HAI","2021","HEG12_02","grassland",340,686,407,4029,3883,1099,3100,3710,2221,1008,"09"
"370","HAI","2021","HEG12_05","grassland",334,687,407,4026.5,3870,1104,3096.5,3703.5,2226,1010.5,"09"
"371","HAI","2021","HEG12_06","grassland",328,688,407,4024,3857,1109,3093,3697,2231,1013,"09"
"372","HAI","2021","HEG12_07","grassland",328,688,407,4024,3857,1109,3093,3697,2231,1013,"09"
"373","HAI","2021","HEG12_08","grassland",354,710,433,3979,3807,1136,3084,3644,2237,1024,"09"
"374","HAI","2021","HEG12_09","grassland",354,710,433,3979,3807,1136,3084,3644,2237,1024,"09"
"375","HAI","2021","HEG12_10","grassland",350,706,448,3901,3710,1128,3029,3573,2224,1022,"09"
"376","HAI","2021","HEG10_05","grassland",295,703,389,3978,3822,1160,3048,3548,2004,907,"09"
"377","HAI","2021","HEG10_06","grassland",295,703,389,3978,3822,1160,3048,3548,2004,907,"09"
"378","HAI","2021","HEG10_07","grassland",300,678,393,3769,3556,1160,2891,3331,2024,917,"09"
"379","HAI","2021","HEG10_09","grassland",293,668,392.5,3734.5,3451,1162.5,2862,3301.5,2036,928.5,"09"
"380","HAI","2021","HEG10_10","grassland",286,658,392,3700,3346,1165,2833,3272,2048,940,"09"
"381","HAI","2021","HEG15_01","grassland",289,687,368,3866,3688,1111,2998,3474,2023,907,"09"
"382","HAI","2021","HEG15_02","grassland",273,678,345,3906,3718,1088,3027,3515,1983,877,"09"
"383","HAI","2021","HEG15_04","grassland",269,670,339.5,3920.5,3748.5,1071,3041,3536,1970,869,"09"
"384","HAI","2021","HEG15_05","grassland",265,662,334,3935,3779,1054,3055,3557,1957,861,"09"
"385","HAI","2021","HEG15_06","grassland",265,662,334,3935,3779,1054,3055,3557,1957,861,"09"
"386","HAI","2021","HEG15_07","grassland",269,651,332,3913,3746,1037,3041,3544,1960,864,"09"
"387","HAI","2021","HEG15_08","grassland",269,651,332,3913,3746,1037,3041,3544,1960,864,"09"
"388","HAI","2021","HEG15_10","grassland",268,651,325,3946,3808,1033,3073,3587,1963,865,"09"
"389","HAI","2021","HEG17_02","grassland",444,803,659,3388,3218,1332,2667,3024,2410,1254,"09"
"390","HAI","2021","HEG17_05","grassland",435.5,797,660,3395.5,3255.5,1333,2667,3032,2394.5,1249.5,"09"
"391","HAI","2021","HEG17_06","grassland",427,788,656,3388,3242,1325,2660,3023,2393,1248,"09"
"392","HAI","2021","HEG17_07","grassland",427,788,656,3388,3242,1325,2660,3023,2393,1248,"09"
"393","HAI","2021","HEG17_08","grassland",428,778,650,3382,3207,1317,2649,2999,2404,1251,"09"
"394","HAI","2021","HEG17_09","grassland",428,778,650,3382,3207,1317,2649,2999,2404,1251,"09"
"395","HAI","2021","HEG17_10","grassland",442,806,663,3470,3291,1322,2711,3074,2371,1215,"09"
"396","HAI","2021","HEG35_03","grassland",366.5,750.5,499,3464.5,3304.5,1245,2742,3134.5,2186.5,1082.5,"09"
"397","HAI","2021","HEG35_05","grassland",357.5,748.5,483.5,3566,3410.5,1257,2821.5,3234.5,2182,1070,"09"
"398","HAI","2021","HEG35_06","grassland",357.5,748.5,483.5,3566,3410.5,1257,2821.5,3234.5,2182,1070,"09"
"399","HAI","2021","HEG35_07","grassland",380.5,783.5,518.5,3716,3493,1299,2916,3336,2162.5,1069,"09"
"400","HAI","2021","HEG35_08","grassland",380.5,783.5,518.5,3716,3493,1299,2916,3336,2162.5,1069,"09"
"401","HAI","2021","HEG35_09","grassland",385,787,519.5,3737,3530,1301,2923.5,3350.5,2163,1069.5,"09"
"402","HAI","2021","HEG35_10","grassland",390,794,523,3765,3588,1302,2939.5,3374.5,2163,1071,"09"
"403","HAI","2021","HEG18_01","grassland",527,890,838,3162,3100,1358,2501,2842,2605,1414,"09"
"404","HAI","2021","HEG18_02","grassland",527,890,838,3162,3100,1358,2501,2842,2605,1414,"09"
"405","HAI","2021","HEG19_01","grassland",435,828,622,3875,3652,1347,2917,3389,2539,1257,"09"
"406","HAI","2021","HEG19_02","grassland",437,832,635,3865,3639,1346,2889,3372,2529,1252,"09"
"407","HAI","2021","HEG19_09","grassland",382,798,480,4290,3971,1276,3315,3834,2275,1056,"09"
"408","HAI","2021","HEG19_10","grassland",380,814,466,4400,4210.5,1279,3403,3946,2264,1043.5,"09"
"409","HAI","2021","HEG02_01","grassland",353,675,481,2844,2644,1107,2227,2487,2353,1225,"09"
"410","HAI","2021","HEG02_02","grassland",353,675,481,2844,2644,1107,2227,2487,2353,1225,"09"
"411","HAI","2021","HEG02_07","grassland",435,801,681,3158,3092,1269,2450,2783,2496,1318,"09"
"412","HAI","2021","HEG02_08","grassland",435,801,681,3158,3092,1269,2450,2783,2496,1318,"09"
"413","HAI","2021","HEG20_01","grassland",415,831,528,4398,4148,1390,3381,3935,2283,1092,"09"
"414","HAI","2021","HEG20_02","grassland",426,846,541,4276,4093,1394,3292,3837,2282,1098,"09"
"415","HAI","2021","HEG20_03","grassland",426,846,541,4276,4093,1394,3292,3837,2282,1098,"09"
"416","HAI","2021","HEG20_04","grassland",430,838,560,4149,3888,1398,3192,3703,2305,1127,"09"
"417","HAI","2021","HEG20_06","grassland",430,829,574,4059,3787,1390,3126,3616.5,2324,1144.5,"09"
"418","HAI","2021","HEG20_07","grassland",430,820,588,3969,3686,1382,3060,3530,2343,1162,"09"
"419","HAI","2021","HEG22_02","grassland",345,801,473,4110,3879,1352,3201,3699,2228,1055,"09"
"420","HAI","2021","HEG22_09","grassland",467,879.5,682.5,3947,3724,1463.5,3021.5,3467,2721,1421,"09"
"421","HAI","2021","HEG28_01","grassland",341.5,679.5,466.5,3507.5,3308,1150,2785.5,3191.5,2222,1039.5,"09"
"422","HAI","2021","HEG28_06","grassland",347,710,458,3537,3383,1157,2825,3243,2238,1044,"09"
"423","HAI","2021","HEG28_07","grassland",347,710,458,3537,3383,1157,2825,3243,2238,1044,"09"
"424","HAI","2021","HEG28_08","grassland",334,698,435,3664,3401,1136,2901,3333,2185,1006,"09"
"425","HAI","2021","HEG28_09","grassland",334,698,435,3664,3401,1136,2901,3333,2185,1006,"09"
"426","HAI","2021","HEG28_10","grassland",325,681,419,3704,3610,1115,2890,3369,2133,967,"09"
"427","HAI","2021","HEG29_09","grassland",327.5,656,430.5,3395,3195,1077,2661,3071.5,2169,1002,"09"
"428","HAI","2021","HEG42_01","grassland",407,715,585,3262,3027,1244,2491,2843,2227,1135,"09"
"429","HAI","2021","HEG42_06","grassland",317,595,442,3144,2946,1065,2417,2768,2006,995,"09"
"430","HAI","2021","HEG42_07","grassland",316,597,437,3138,2954,1059,2407,2757,1974,974,"09"
"431","HAI","2021","HEG42_09","grassland",314,585,432,3139,2974,1030,2387,2752,1905,929,"09"
"432","HAI","2021","HEG42_10","grassland",314,585,432,3139,2974,1030,2387,2752,1905,929,"09"
"433","HAI","2021","HEG44_01","grassland",383,735,547,3670,3531,1151,2878,3328,2478,1182,"09"
"434","HAI","2021","HEG44_02","grassland",383,735,547,3670,3531,1151,2878,3328,2478,1182,"09"
"435","HAI","2021","HEG44_03","grassland",391,734,560,3680,3509,1154,2886,3340,2489,1186,"09"
"436","HAI","2021","HEG44_04","grassland",391,734,560,3680,3509,1154,2886,3340,2489,1186,"09"
"437","HAI","2021","HEG44_05","grassland",391,733.5,566,3666.5,3496.5,1153.5,2877.5,3331.5,2490.5,1186,"09"
"438","HAI","2021","HEG44_06","grassland",391,733,572,3653,3484,1153,2869,3323,2492,1186,"09"
"439","HAI","2021","HEG44_08","grassland",394,753,566,3749,3590,1145,2923,3416,2462,1162,"09"
"440","HAI","2021","HEG44_09","grassland",394,753,566,3749,3590,1145,2923,3416,2462,1162,"09"
"441","HAI","2021","HEG44_10","grassland",377,721,520,3750,3653,1109,2910,3418,2380,1120,"09"
"442","HAI","2021","HEG48_02","grassland",292,681,371,4007,3795,1164,3072,3585,1920,841,"09"
"443","HAI","2021","HEG48_05","grassland",299,681,377,3953,3738,1166,3035,3525,1914,844,"09"
"444","HAI","2021","HEG48_09","grassland",294,686,376,3891,3693,1169,3022,3514,1888,839,"09"
"445","HAI","2021","HEG50_02","grassland",322,643,476,3271,3045,1115,2465,2878,1978,938,"09"
"446","HAI","2021","HEG07_01","grassland",348,768,409,4352,4313,1280,3518,4014,2384,1090,"09"
"447","HAI","2021","HEG07_02","grassland",348,768,409,4352,4313,1280,3518,4014,2384,1090,"09"
"448","HAI","2021","HEG07_06","grassland",353,763,422,4245,4060,1297,3476,3946,2320,1066,"09"
"449","HAI","2021","HEG07_07","grassland",359,747,424,4147,3976,1283,3407,3859,2305,1065,"09"
"450","HAI","2021","HEG07_08","grassland",359,747,424,4147,3976,1283,3407,3859,2305,1065,"09"
"451","HAI","2021","HEG09_02","grassland",370,694,530,3391,3220,1146,2552,2980,2089,1038,"09"
"452","HAI","2021","HEG09_03","grassland",370,694,530,3391,3220,1146,2552,2980,2089,1038,"09"
"453","HAI","2021","HEG09_04","grassland",357,698,532,3447,3278,1159,2592,3025,2105,1044,"09"
"454","HAI","2021","HEG09_07","grassland",355,685,504,3581,3392,1153,2676,3141,2060,1007,"09"
"455","HAI","2021","HEG09_08","grassland",355,685,504,3581,3392,1153,2676,3141,2060,1007,"09"
"456","HAI","2021","HEG09_09","grassland",369,703,514,3643,3457,1169,2713,3226,2032,986,"09"
"457","HAI","2021","HEG24_01","grassland",252,642,252,4856,4392,1097,3796,4503,1972,820,"09"
"458","HAI","2021","HEG24_04","grassland",266,672,254,4840,4633,1080,3766,4516,1952,804,"09"
"459","HAI","2021","HEG24_07","grassland",271,696,262,4800,4806,1080,3758,4497,1966,819,"09"
"460","HAI","2021","HEG24_08","grassland",282,698,271,4789,4831,1080,3778,4515,1982,834,"09"
"461","HAI","2021","HEG24_10","grassland",281,639,289,4509,4387,1031,3537,4223,1937,815,"09"
"462","HAI","2021","HEG11_01","grassland",317,674,466,3313,3211,1182,2605,2975,2260,1135,"09"
"463","HAI","2021","HEG11_03","grassland",338,684,491,3341,3186,1180,2631,3013,2241,1119,"09"
"464","HAI","2021","HEG11_05","grassland",328,666,489,3271,3031,1171,2548,2911,2262,1139,"09"
"465","HAI","2021","HEG11_06","grassland",328,666,489,3271,3031,1171,2548,2911,2262,1139,"09"
"466","HAI","2021","HEG11_07","grassland",325,651,478,3251,2985,1169,2538,2896,2261,1147,"09"
"467","HAI","2021","HEG11_08","grassland",325,651,478,3251,2985,1169,2538,2896,2261,1147,"09"
"468","HAI","2021","HEG11_09","grassland",321,652.5,477.5,3244,2985,1158,2531.5,2891.5,2240.5,1132.5,"09"
"469","HAI","2021","HEG13_01","grassland",367,711,503,3706,3537,1167,2892,3347,2160,1032,"09"
"470","HAI","2021","HEG13_02","grassland",367,711,503,3706,3537,1167,2892,3347,2160,1032,"09"
"471","HAI","2021","HEG13_03","grassland",367,744,517,3734,3533,1196,2915,3371,2179,1048,"09"
"472","HAI","2021","HEG13_05","grassland",372,731,513,3629,3442,1187,2842,3292,2195,1066,"09"
"473","HAI","2021","HEG13_07","grassland",366,725,518,3565,3389,1196,2799,3242,2221,1093,"09"
"474","HAI","2021","HEG13_09","grassland",362,723,526,3538,3365,1196,2774,3219,2226,1102,"09"
"475","HAI","2021","HEG14_01","grassland",426,769,650,3373,3181,1318,2575,2977,2710,1441,"09"
"476","HAI","2021","HEG14_02","grassland",435,778.5,661.5,3375.5,3171.5,1327.5,2576,2975.5,2727.5,1452.5,"09"
"477","HAI","2021","HEG32_01","grassland",467,835,690,3495,3233,1402,2650,3041,2649,1375,"09"
"478","HAI","2021","HEG32_02","grassland",467,835,690,3495,3233,1402,2650,3041,2649,1375,"09"
"479","HAI","2021","HEG32_07","grassland",522,912,778,3705,3494,1463,2809,3223,2694,1399,"09"
"480","HAI","2021","HEG32_08","grassland",522,912,778,3705,3494,1463,2809,3223,2694,1399,"09"
"481","HAI","2021","HEG32_09","grassland",514,931,748,3798,3711,1508,2865,3309,2724,1414,"09"
"482","HAI","2021","HEG32_10","grassland",514,931,748,3798,3711,1508,2865,3309,2724,1414,"09"
"483","HAI","2021","HEG33_01","grassland",275,630,357,3756,3583,1014,2867,3408,1969,887,"09"
"484","HAI","2021","HEG33_02","grassland",274,629.5,343.5,3765,3639.5,1008.5,2874.5,3412.5,1963,880,"09"
"485","HAI","2021","HEG33_03","grassland",273,629,330,3774,3696,1003,2882,3417,1957,873,"09"
"486","HAI","2021","HEG33_04","grassland",273,629,330,3774,3696,1003,2882,3417,1957,873,"09"
"487","HAI","2021","HEG33_07","grassland",280,626,340,3799,3645,1008,2913,3453,1958,869,"09"
"488","HAI","2021","HEG33_08","grassland",280,626,340,3799,3645,1008,2913,3453,1958,869,"09"
"489","HAI","2021","HEG33_09","grassland",281,624,347,3769,3554,1016,2897,3428,1972,882,"09"
"490","HAI","2021","HEG39_02","grassland",272,695,265,4522,4989,982,3440,4170,1686,695,"09"
